fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_4X3_1X2_4_PX303Fg006_4X3_2X1_2,PX303Fg006_4X3_1X2_PX303Fg006_4X3_2X1,0,27,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 5, 0], [False, 5, 0]]","[[1000, 50, 500, 50], [1000, 50, 500, 50], [1000, 1326, 500, 50], [1000, 1326, 500, 50]]",[]
PX303Fg006_5X3_1X0_2_PX303Fg006_5X3_4X1_3,PX303Fg006_5X3_1X0_PX303Fg006_5X3_4X1,0,42,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[500, 1148, 750, 50], [500, 1148, 750, 50]]",[]
PX303Fg006_6X3_4X1_4_PX303Fg006_6X3_5X1_4,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X1,0,105,1,0,0,0,"[[False, 3, 2]]","[[1000, 904, 1000, 636]]",[]
PX303Fg006_6X4_4X2_0_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_4X2_PX303Fg006_6X4_5X0,0,39,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[0, 819, 500, 50], [0, 819, 500, 50]]",[]
PX303Fg006_5X4_2X0_3_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_2X0_PX303Fg006_5X4_3X0,1,129,5,3,4,2,"[[False, 0, 0], [False, 0, 0], [False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[750, 50, 0, 50], [750, 50, 0, 50], [750, 1143, 0, 50], [750, 1143, 0, 50], [750, 1143, 0, 903]]",[]
PX303Fg006_6X3_3X2_1_PX303Fg006_6X3_5X0_4,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X0,0,41,3,2,4,2,"[[False, 1, 0], [False, 1, 0], [False, 1, 2]]","[[250, 449, 1000, 50], [250, 449, 1000, 50], [250, 449, 1000, 708]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_4X0_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_4X0,0,20,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[250, 50, 250, 50], [250, 50, 250, 50], [250, 637, 250, 50], [250, 637, 250, 50]]",[]
PX303Fg006_4X3_2X0_2_PX303Fg006_4X3_3X0_1,PX303Fg006_4X3_2X0_PX303Fg006_4X3_3X0,1,204,16,14,30,15,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 5], [False, 4, 5]]","[[500, 1068, 250, 50], [500, 1068, 250, 50], [500, 1068, 250, 1419], [500, 1068, 250, 1419], [540, 1068, 290, 50], [540, 1068, 290, 50], [580, 1068, 330, 50], [580, 1068, 330, 50], [620, 1068, 370, 50], [620, 1068, 370, 50], [630, 1068, 380, 50], [630, 1068, 380, 50], [670, 1068, 420, 50], [670, 1068, 420, 50], [710, 1068, 460, 50], [710, 1068, 460, 50]]",[]
PX303Fg006_6X3_0X2_4_PX303Fg006_6X3_4X1_2,PX303Fg006_6X3_0X2_PX303Fg006_6X3_4X1,0,47,4,3,0,0,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[1000, 50, 500, 50], [1000, 50, 500, 50], [1000, 630, 500, 50], [1000, 630, 500, 50]]",[]
PX303Fg006_4X3_1X2_2_PX303Fg006_4X3_2X2_0,PX303Fg006_4X3_1X2_PX303Fg006_4X3_2X2,1,208,9,8,14,7,"[[False, 0, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[500, 50, 0, 50], [500, 1326, 0, 50], [500, 1326, 0, 50], [540, 1326, 40, 50], [540, 1326, 40, 50], [580, 1326, 80, 50], [580, 1326, 80, 50], [620, 1326, 120, 50], [710, 1326, 210, 50]]",[]
PX303Fg006_6X4_4X3_0_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_4X3_PX303Fg006_6X4_5X0,0,10,3,2,4,2,"[[False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[0, 50, 0, 50], [0, 574, 0, 50], [0, 574, 0, 50]]",[]
PX303Fg006_6X3_0X0_2_PX303Fg006_6X3_5X0_2,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X0,0,80,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[500, 50, 500, 50], [500, 50, 500, 50], [500, 904, 500, 50], [500, 904, 500, 50]]",[]
PX303Fg006_6X4_3X1_2_PX303Fg006_6X4_5X3_2,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X3,0,39,4,2,6,3,"[[False, 2, 0], [False, 2, 0], [False, 2, 3], [False, 2, 3]]","[[500, 721, 500, 50], [500, 721, 500, 50], [500, 721, 500, 866], [500, 721, 500, 866]]",[]
PX303Fg006_5X3_2X0_2_PX303Fg006_5X3_4X2_2,PX303Fg006_5X3_2X0_PX303Fg006_5X3_4X2,0,63,2,1,2,1,"[[False, 3, 2], [False, 3, 2]]","[[500, 957, 500, 586], [500, 957, 500, 586]]",[]
PX303Fg006_5X4_1X2_3_PX303Fg006_5X4_2X2_3,PX303Fg006_5X4_1X2_PX303Fg006_5X4_2X2,1,35,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[750, 1352, 750, 50], [750, 1352, 750, 50]]",[]
PX303Fg006_6X3_1X2_0_PX303Fg006_6X3_5X1_4,PX303Fg006_6X3_1X2_PX303Fg006_6X3_5X1,0,60,1,0,0,0,"[[False, 3, 2]]","[[0, 925, 1000, 636]]",[]
PX303Fg006_5X4_1X1_1_PX303Fg006_5X4_3X2_2,PX303Fg006_5X4_1X1_PX303Fg006_5X4_3X2,0,14,1,0,0,0,"[[False, 3, 0]]","[[250, 997, 500, 50]]",[]
PX303Fg006_6X4_2X2_3_PX303Fg006_6X4_4X0_2,PX303Fg006_6X4_2X2_PX303Fg006_6X4_4X0,0,14,1,0,0,0,"[[False, 5, 0]]","[[750, 1339, 500, 50]]",[]
PX303Fg006_6X3_2X1_1_PX303Fg006_6X3_5X2_2,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X2,0,20,1,0,0,0,"[[False, 5, 1]]","[[250, 1432, 500, 437]]",[]
PX303Fg006_6X4_1X1_0_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_1X1_PX303Fg006_6X4_5X0,0,61,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[0, 868, 500, 50], [0, 868, 500, 50]]",[]
PX303Fg006_4X3_0X1_0_PX303Fg006_4X3_1X1_0,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X1,1,33,1,0,0,0,"[[False, 4, 0]]","[[40, 1099, 40, 50]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_3X1_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_3X1,0,14,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[250, 904, 0, 50], [250, 904, 0, 50]]",[]
PX303Fg006_6X3_1X0_2_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X0,0,35,3,1,4,2,"[[False, 2, 0], [False, 2, 0], [False, 2, 3]]","[[500, 560, 0, 50], [500, 560, 0, 50], [500, 560, 0, 794]]",[]
PX303Fg006_6X3_3X1_4_PX303Fg006_6X3_4X2_2,PX303Fg006_6X3_3X1_PX303Fg006_6X3_4X2,0,45,2,1,0,0,"[[False, 2, 0], [False, 2, 0]]","[[1000, 611, 500, 50], [1000, 611, 500, 50]]",[]
PX303Fg006_4X3_0X0_0_PX303Fg006_4X3_3X2_4,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X2,0,51,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[0, 1178, 1000, 50], [0, 1178, 1000, 50]]",[]
PX303Fg006_5X4_2X0_1_PX303Fg006_5X4_4X1_2,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X1,0,56,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[250, 1143, 500, 50], [250, 1143, 500, 50], [250, 1143, 500, 866]]",[]
PX303Fg006_5X3_3X2_1_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_3X2_PX303Fg006_5X3_4X0,0,81,4,2,6,3,"[[False, 7, 0], [False, 7, 0], [False, 7, 3], [False, 7, 3]]","[[250, 1996, 250, 50], [250, 1996, 250, 50], [250, 1996, 250, 873], [250, 1996, 250, 873]]",[]
PX303Fg006_6X4_3X2_3_PX303Fg006_6X4_4X0_1,PX303Fg006_6X4_3X2_PX303Fg006_6X4_4X0,0,15,2,1,2,1,"[[False, 2, 0], [False, 2, 0]]","[[750, 691, 250, 50], [750, 691, 250, 50]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_3X2_3,PX303Fg006_6X4_0X0_PX303Fg006_6X4_3X2,0,20,6,4,10,5,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 2], [False, 2, 2]]","[[250, 50, 750, 50], [250, 50, 750, 50], [250, 654, 750, 50], [250, 654, 750, 50], [250, 654, 750, 691], [250, 654, 750, 691]]",[]
PX303Fg006_5X3_0X0_0_PX303Fg006_5X3_3X2_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_3X2,0,25,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[0, 868, 250, 50], [0, 868, 250, 50]]",[]
PX303Fg006_6X4_2X1_1_PX303Fg006_6X4_3X2_3,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X2,0,11,1,0,0,0,"[[False, 4, 0]]","[[250, 1099, 750, 50]]",[]
PX303Fg006_4X3_2X0_2_PX303Fg006_4X3_3X2_0,PX303Fg006_4X3_2X0_PX303Fg006_4X3_3X2,0,74,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 5], [False, 4, 5]]","[[500, 1068, 0, 50], [500, 1068, 0, 50], [500, 1068, 0, 1440], [500, 1068, 0, 1440]]",[]
PX303Fg006_5X4_1X1_3_PX303Fg006_5X4_4X3_2,PX303Fg006_5X4_1X1_PX303Fg006_5X4_4X3,0,38,5,2,4,2,"[[False, 0, 3], [False, 0, 3], [False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[750, 50, 500, 791], [750, 50, 500, 791], [750, 997, 500, 50], [750, 997, 500, 791], [750, 997, 500, 791]]",[]
PX303Fg006_6X3_2X1_3_PX303Fg006_6X3_3X0_1,PX303Fg006_6X3_2X1_PX303Fg006_6X3_3X0,0,28,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[750, 1432, 250, 50], [750, 1432, 250, 50]]",[]
PX303Fg006_6X4_0X3_3_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_0X3_PX303Fg006_6X4_4X0,0,20,1,0,0,0,"[[False, 2, 0]]","[[750, 637, 0, 50]]",[]
PX303Fg006_5X4_2X3_2_PX303Fg006_5X4_3X1_0,PX303Fg006_5X4_2X3_PX303Fg006_5X4_3X1,0,24,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[500, 1022, 0, 50], [500, 1022, 0, 50]]",[]
PX303Fg006_6X3_1X2_1_PX303Fg006_6X3_2X1_5,PX303Fg006_6X3_1X2_PX303Fg006_6X3_2X1,0,31,3,1,4,2,"[[False, 3, 0], [False, 3, 0], [False, 3, 5]]","[[250, 925, 1250, 50], [250, 925, 1250, 50], [250, 925, 1250, 1432]]",[]
PX303Fg006_4X4_0X1_3_PX303Fg006_4X4_2X2_2,PX303Fg006_4X4_0X1_PX303Fg006_4X4_2X2,0,13,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[750, 1233, 500, 50], [750, 1233, 500, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_3X3_3,PX303Fg006_6X4_0X2_PX303Fg006_6X4_3X3,0,4,1,0,0,0,"[[False, 1, 3]]","[[750, 493, 750, 911]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_4X0_3,PX303Fg006_6X3_0X2_PX303Fg006_6X3_4X0,0,84,5,3,8,4,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0], [False, 2, 3]]","[[250, 50, 750, 50], [250, 50, 750, 50], [250, 630, 750, 50], [250, 630, 750, 50], [250, 630, 750, 783]]",[]
PX303Fg006_5X4_2X0_1_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X3,0,43,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[250, 1143, 250, 50], [250, 1143, 250, 50], [250, 1143, 250, 791]]",[]
PX303Fg006_5X4_3X0_0_PX303Fg006_5X4_4X1_3,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X1,0,64,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[0, 903, 750, 50], [0, 903, 750, 50], [0, 903, 750, 866], [0, 903, 750, 866]]",[]
PX303Fg006_4X3_2X0_0_PX303Fg006_4X3_3X2_3,PX303Fg006_4X3_2X0_PX303Fg006_4X3_3X2,0,74,1,0,0,0,"[[False, 4, 5]]","[[0, 1068, 750, 1440]]",[]
PX303Fg006_4X3_0X0_3_PX303Fg006_4X3_3X0_4,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X0,0,57,6,3,6,3,"[[False, 0, 0], [False, 0, 5], [False, 4, 0], [False, 4, 0], [False, 4, 5], [False, 4, 5]]","[[750, 50, 1000, 50], [750, 50, 1000, 1419], [750, 1178, 1000, 50], [750, 1178, 1000, 50], [750, 1178, 1000, 1419], [750, 1178, 1000, 1419]]",[]
PX303Fg006_5X4_0X2_3_PX303Fg006_5X4_3X1_1,PX303Fg006_5X4_0X2_PX303Fg006_5X4_3X1,0,27,3,1,4,2,"[[False, 2, 0], [False, 2, 0], [False, 2, 3]]","[[750, 583, 250, 50], [750, 583, 250, 50], [750, 583, 250, 937]]",[]
PX303Fg006_6X4_1X1_3_PX303Fg006_6X4_2X2_3,PX303Fg006_6X4_1X1_PX303Fg006_6X4_2X2,0,30,3,2,2,1,"[[False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[750, 50, 750, 50], [750, 868, 750, 50], [750, 868, 750, 50]]",[]
PX303Fg006_5X3_3X0_4_PX303Fg006_5X3_4X2_0,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X2,0,24,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[1000, 1180, 0, 50], [1000, 1180, 0, 50]]",[]
PX303Fg006_6X4_2X2_2_PX303Fg006_6X4_5X0_3,PX303Fg006_6X4_2X2_PX303Fg006_6X4_5X0,0,24,1,0,0,0,"[[False, 5, 0]]","[[500, 1339, 750, 50]]",[]
PX303Fg006_5X4_0X3_2_PX303Fg006_5X4_3X1_3,PX303Fg006_5X4_0X3_PX303Fg006_5X4_3X1,0,24,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[500, 50, 750, 50], [500, 50, 750, 50]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_2X1_PX303Fg006_5X4_4X3,0,49,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[0, 1106, 250, 50], [0, 1106, 250, 50], [0, 1106, 250, 791]]",[]
PX303Fg006_5X3_0X2_2_PX303Fg006_5X3_4X2_2,PX303Fg006_5X3_0X2_PX303Fg006_5X3_4X2,0,70,1,0,0,0,"[[False, 2, 2]]","[[500, 656, 500, 586]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_5X2_2,PX303Fg006_6X4_1X0_PX303Fg006_6X4_5X2,0,51,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 2]]","[[250, 1026, 500, 50], [250, 1026, 500, 50], [250, 1026, 500, 672]]",[]
PX303Fg006_5X3_1X2_3_PX303Fg006_5X3_3X0_2,PX303Fg006_5X3_1X2_PX303Fg006_5X3_3X0,0,41,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[750, 50, 500, 50], [750, 50, 500, 50], [750, 1091, 500, 50], [750, 1091, 500, 50]]",[]
PX303Fg006_6X4_4X0_1_PX303Fg006_6X4_5X1_0,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X1,0,25,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[250, 751, 0, 50], [250, 751, 0, 695]]",[]
PX303Fg006_4X3_0X1_1_PX303Fg006_4X3_1X2_2,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X2,0,36,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[250, 1099, 500, 50], [250, 1099, 500, 50]]",[]
PX303Fg006_6X4_2X3_2_PX303Fg006_6X4_5X1_2,PX303Fg006_6X4_2X3_PX303Fg006_6X4_5X1,0,26,3,1,2,1,"[[False, 0, 2], [False, 5, 2], [False, 5, 2]]","[[500, 50, 500, 695], [500, 1499, 500, 695], [500, 1499, 500, 695]]",[]
PX303Fg006_6X3_2X1_5_PX303Fg006_6X3_3X2_1,PX303Fg006_6X3_2X1_PX303Fg006_6X3_3X2,0,18,1,0,0,0,"[[False, 5, 0]]","[[1250, 1432, 250, 50]]",[]
PX303Fg006_6X4_1X2_2_PX303Fg006_6X4_2X0_2,PX303Fg006_6X4_1X2_PX303Fg006_6X4_2X0,0,17,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 500, 50], [500, 50, 500, 50], [500, 728, 500, 50], [500, 728, 500, 50]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_4X0,0,16,1,0,0,0,"[[False, 2, 0]]","[[250, 527, 0, 50]]",[]
PX303Fg006_6X3_3X0_1_PX303Fg006_6X3_5X1_4,PX303Fg006_6X3_3X0_PX303Fg006_6X3_5X1,0,70,2,1,2,1,"[[False, 3, 2], [False, 3, 2]]","[[250, 794, 1000, 636], [250, 794, 1000, 636]]",[]
PX303Fg006_6X4_4X1_1_PX303Fg006_6X4_5X3_3,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X3,0,17,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[250, 796, 750, 50], [250, 796, 750, 50]]",[]
PX303Fg006_5X4_0X3_2_PX303Fg006_5X4_2X0_2,PX303Fg006_5X4_0X3_PX303Fg006_5X4_2X0,0,22,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[500, 50, 500, 50], [500, 50, 500, 50]]",[]
PX303Fg006_4X4_0X2_2_PX303Fg006_4X4_2X2_2,PX303Fg006_4X4_0X2_PX303Fg006_4X4_2X2,0,12,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 4, 0], [False, 4, 0]]","[[500, 50, 500, 50], [500, 50, 500, 50], [500, 1046, 500, 50], [500, 1046, 500, 50]]",[]
PX303Fg006_6X4_1X3_0_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_1X3_PX303Fg006_6X4_5X2,0,5,1,0,0,0,"[[False, 2, 0]]","[[0, 601, 0, 50]]",[]
PX303Fg006_6X4_3X3_3_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_3X3_PX303Fg006_6X4_5X0,0,27,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[750, 911, 500, 50], [750, 911, 500, 50]]",[]
PX303Fg006_5X3_0X0_4_PX303Fg006_5X3_1X0_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X0,0,72,2,2,0,0,"[[False, 0, 0], [False, 0, 0]]","[[1000, 50, 750, 50], [1000, 50, 750, 50]]",[]
PX303Fg006_6X3_2X0_1_PX303Fg006_6X3_4X0_3,PX303Fg006_6X3_2X0_PX303Fg006_6X3_4X0,0,42,3,1,4,2,"[[False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[250, 1107, 750, 50], [250, 1107, 750, 50], [250, 1107, 750, 783]]",[]
PX303Fg006_5X4_2X3_3_PX303Fg006_5X4_3X3_1,PX303Fg006_5X4_2X3_PX303Fg006_5X4_3X3,0,48,3,2,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 4]]","[[750, 50, 250, 50], [750, 50, 250, 50], [750, 50, 250, 1066]]",[]
PX303Fg006_5X4_3X1_0_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_3X1_PX303Fg006_5X4_4X2,0,16,2,0,2,1,"[[False, 3, 0], [False, 3, 3]]","[[0, 937, 250, 50], [0, 937, 250, 915]]",[]
PX303Fg006_5X3_1X1_1_PX303Fg006_5X3_4X1_4,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X1,0,49,2,1,2,1,"[[False, 5, 0], [False, 5, 0]]","[[250, 1296, 1000, 50], [250, 1296, 1000, 50]]",[]
PX303Fg006_6X3_2X0_2_PX303Fg006_6X3_4X0_4,PX303Fg006_6X3_2X0_PX303Fg006_6X3_4X0,0,42,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[500, 1107, 1000, 50], [500, 1107, 1000, 50]]",[]
PX303Fg006_5X4_2X0_1_PX303Fg006_5X4_4X0_0,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X0,0,50,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[250, 1143, 0, 50], [250, 1143, 0, 50]]",[]
PX303Fg006_6X4_0X3_3_PX303Fg006_6X4_2X2_0,PX303Fg006_6X4_0X3_PX303Fg006_6X4_2X2,0,21,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[750, 50, 0, 50], [750, 637, 0, 50]]",[]
PX303Fg006_5X3_0X0_4_PX303Fg006_5X3_3X2_3,PX303Fg006_5X3_0X0_PX303Fg006_5X3_3X2,0,25,1,1,0,0,"[[False, 0, 0]]","[[1000, 50, 750, 50]]",[]
PX303Fg006_5X4_1X2_2_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_1X2_PX303Fg006_5X4_4X3,0,29,4,2,6,3,"[[False, 5, 0], [False, 5, 0], [False, 5, 3], [False, 5, 3]]","[[500, 1352, 250, 50], [500, 1352, 250, 50], [500, 1352, 250, 791], [500, 1352, 250, 791]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X0,0,27,4,3,6,3,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[250, 50, 0, 50], [250, 50, 0, 50], [250, 527, 0, 50], [250, 527, 0, 50]]",[]
PX303Fg006_4X4_0X1_3_PX303Fg006_4X4_2X2_3,PX303Fg006_4X4_0X1_PX303Fg006_4X4_2X2,0,13,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[750, 1233, 750, 50], [750, 1233, 750, 50]]",[]
PX303Fg006_6X4_0X3_2_PX303Fg006_6X4_4X0_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_4X0,0,20,4,3,2,1,"[[False, 0, 0], [False, 0, 0], [False, 2, 0], [False, 2, 0]]","[[500, 50, 250, 50], [500, 50, 250, 50], [500, 637, 250, 50], [500, 637, 250, 50]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_2X3_3,PX303Fg006_5X4_0X0_PX303Fg006_5X4_2X3,0,32,2,1,2,1,"[[False, 3, 0], [False, 3, 0]]","[[0, 942, 750, 50], [0, 942, 750, 50]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_1X0_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X0,0,14,3,2,4,2,"[[False, 0, 0], [False, 0, 0], [False, 2, 0]]","[[0, 50, 750, 50], [0, 50, 750, 50], [0, 637, 750, 50]]",[]
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_4X0_3,PX303Fg006_6X3_0X1_PX303Fg006_6X3_4X0,0,39,3,1,4,2,"[[False, 3, 0], [False, 3, 0], [False, 3, 3]]","[[250, 796, 750, 50], [250, 796, 750, 50], [250, 796, 750, 783]]",[]
PX303Fg006_4X3_1X1_5_PX303Fg006_4X3_3X1_2,PX303Fg006_4X3_1X1_PX303Fg006_4X3_3X1,0,33,2,1,2,1,"[[False, 4, 0], [False, 4, 0]]","[[1250, 1143, 500, 50], [1250, 1143, 500, 50]]",[]
PX303Fg006_6X3_2X1_4_PX303Fg006_6X3_5X0_4,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X0,0,57,3,1,4,2,"[[False, 5, 0], [False, 5, 0], [False, 5, 2]]","[[1000, 1432, 1000, 50], [1000, 1432, 1000, 50], [1000, 1432, 1000, 708]]",[]
PX303Fg006_5X3_1X2_1_PX303Fg006_5X3_2X0_5,PX303Fg006_5X3_1X2_PX303Fg006_5X3_2X0,0,40,1,0,0,0,"[[False, 4, 3]]","[[250, 1091, 1250, 957]]",[]
PX303Fg006_4X3_0X0_1_PX303Fg006_4X3_1X2_1,PX303Fg006_4X3_0X0_PX303Fg006_4X3_1X2,0,64,2,1,2,1,"[[False, 0, 0], [False, 4, 0]]","[[250, 50, 250, 50], [250, 1178, 250, 50]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_3X0_3,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X0,0,28,1,0,0,0,"[[False, 4, 4]]","[[0, 1210, 750, 1139]]",[]
PX303Fg006_5X4_0X1_3_PX303Fg006_5X4_4X1_1,PX303Fg006_5X4_0X1_PX303Fg006_5X4_4X1,0,40,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 3], [False, 3, 3]]","[[750, 790, 250, 50], [750, 790, 250, 50], [750, 790, 250, 866], [750, 790, 250, 866]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_1X0_0,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X0,1,151,15,13,28,14,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 4]]","[[0, 1210, 0, 50], [0, 1210, 0, 50], [0, 1210, 0, 1230], [40, 1210, 40, 50], [40, 1210, 40, 50], [80, 1210, 80, 50], [80, 1210, 80, 50], [120, 1210, 120, 50], [120, 1210, 120, 50], [130, 1210, 130, 50], [130, 1210, 130, 50], [170, 1210, 170, 50], [170, 1210, 170, 50], [210, 1210, 210, 50], [210, 1210, 210, 50]]",[]
PX303Fg006_5X4_1X1_3_PX303Fg006_5X4_2X1_1,PX303Fg006_5X4_1X1_PX303Fg006_5X4_2X1,1,80,3,2,2,1,"[[False, 0, 0], [False, 3, 0], [False, 3, 0]]","[[750, 50, 250, 50], [750, 997, 250, 50], [750, 997, 250, 50]]",[]
