fragmanetAndSide,fragment,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_5X4_0X1_2_PX303Fg006_5X4_1X3_2,PX303Fg006_5X4_0X1_PX303Fg006_5X4_1X3,20,3,2,0,0,"[[False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[620, 1283, 620, 50], [500, 1283, 500, 50], [630, 1283, 630, 50]]",[]
PX303Fg006_5X4_0X2_3_PX303Fg006_5X4_3X1_3,PX303Fg006_5X4_0X2_PX303Fg006_5X4_3X1,4,1,0,0,0,"[[False, 5, 0]]","[[750, 1377, 750, 50]]",[]
PX303Fg006_6X4_3X3_0_PX303Fg006_6X4_5X0_3,PX303Fg006_6X4_3X3_PX303Fg006_6X4_5X0,3,1,0,0,0,"[[False, 4, 0]]","[[0, 1180, 750, 50]]",[]
PX303Fg006_6X3_0X1_2_PX303Fg006_6X3_4X0_4,PX303Fg006_6X3_0X1_PX303Fg006_6X3_4X0,1,1,0,0,0,"[[False, 2, 0]]","[[500, 626, 1000, 50]]",[]
PX303Fg006_6X4_0X1_3_PX303Fg006_6X4_5X3_2,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X3,16,1,0,0,0,"[[False, 1, 2]]","[[750, 440, 500, 517]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_2X2_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_2X2,17,1,1,0,0,"[[False, 0, 0]]","[[250, 184, 750, 50]]",[]
PX303Fg006_5X3_0X2_4_PX303Fg006_5X3_4X1_3,PX303Fg006_5X3_0X2_PX303Fg006_5X3_4X1,18,1,0,0,0,"[[False, 5, 0]]","[[1000, 1334, 750, 50]]",[]
PX303Fg006_6X3_4X0_4_PX303Fg006_6X3_5X2_2,PX303Fg006_6X3_4X0_PX303Fg006_6X3_5X2,26,1,0,0,0,"[[False, 4, 0]]","[[1000, 1182, 500, 205]]",[]
PX303Fg006_6X3_3X2_1_PX303Fg006_6X3_5X0_2,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X0,18,1,1,0,0,"[[False, 0, 0]]","[[250, 248, 500, 50]]",[]
PX303Fg006_4X3_1X0_3_PX303Fg006_4X3_3X0_0,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X0,62,2,0,0,0,"[[False, 5, 0], [False, 5, 4]]","[[750, 1319, 0, 1237], [750, 1319, 0, 50]]",[]
PX303Fg006_4X4_1X2_2_PX303Fg006_4X4_2X1_0,PX303Fg006_4X4_1X2_PX303Fg006_4X4_2X1,9,3,2,0,0,"[[False, 9, 0], [False, 9, 0], [False, 9, 0]]","[[630, 2257, 130, 50], [620, 2257, 120, 50], [500, 2257, 0, 50]]",[]
PX303Fg006_6X4_2X0_2_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_2X0_PX303Fg006_6X4_4X1,4,1,0,0,0,"[[False, 3, 0]]","[[500, 894, 0, 50]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_2X0_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_2X0,10,2,0,0,0,"[[False, 4, 0], [False, 4, 3]]","[[250, 1093, 250, 50], [250, 1093, 250, 894]]",[]
PX303Fg006_5X3_0X0_4_PX303Fg006_5X3_4X2_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X2,43,1,0,0,0,"[[False, 3, 0]]","[[1000, 936, 0, 50]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_2X3_2,PX303Fg006_4X4_0X0_PX303Fg006_4X4_2X3,11,1,0,0,0,"[[False, 4, 0]]","[[0, 1105, 500, 50]]",[]
PX303Fg006_5X4_1X0_2_PX303Fg006_5X4_4X0_3,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X0,14,1,0,0,0,"[[False, 3, 3]]","[[500, 842, 750, 831]]",[]
PX303Fg006_6X4_1X3_1_PX303Fg006_6X4_4X2_3,PX303Fg006_6X4_1X3_PX303Fg006_6X4_4X2,12,1,0,0,0,"[[False, 6, 0]]","[[250, 1512, 750, 50]]",[]
PX303Fg006_5X3_1X0_1_PX303Fg006_5X3_3X2_4,PX303Fg006_5X3_1X0_PX303Fg006_5X3_3X2,21,1,0,0,0,"[[False, 3, 0]]","[[250, 920, 1000, 50]]",[]
PX303Fg006_4X3_2X1_2_PX303Fg006_4X3_3X0_3,PX303Fg006_4X3_2X1_PX303Fg006_4X3_3X0,37,2,0,0,0,"[[False, 5, 0], [False, 5, 4]]","[[500, 1254, 750, 50], [500, 1254, 750, 1237]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_4X0_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_4X0,18,1,1,0,0,"[[False, 1, 0]]","[[0, 440, 250, 50]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_1X0_2,PX303Fg006_5X3_0X1_PX303Fg006_5X3_1X0,29,4,3,0,0,"[[False, 0, 0], [False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[0, 1049, 500, 50], [120, 1049, 620, 50], [130, 1049, 630, 50], [0, 50, 500, 50]]",[]
PX303Fg006_4X3_2X2_2_PX303Fg006_4X3_3X1_0,PX303Fg006_4X3_2X2_PX303Fg006_4X3_3X1,37,2,0,0,0,"[[False, 5, 0], [False, 5, 4]]","[[500, 1268, 0, 50], [500, 1268, 0, 1146]]",[]
PX303Fg006_5X4_3X1_0_PX303Fg006_5X4_4X1_2,PX303Fg006_5X4_3X1_PX303Fg006_5X4_4X1,53,4,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 3]]","[[130, 867, 630, 50], [0, 867, 500, 50], [120, 867, 620, 50], [0, 867, 500, 925]]",[]
PX303Fg006_5X4_2X2_3_PX303Fg006_5X4_3X2_0,PX303Fg006_5X4_2X2_PX303Fg006_5X4_3X2,20,1,0,0,0,"[[False, 4, 0]]","[[750, 1169, 0, 50]]",[]
PX303Fg006_6X4_4X1_2_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X2,36,1,0,0,0,"[[False, 3, 0]]","[[620, 855, 120, 50]]",[]
PX303Fg006_6X3_1X0_3_PX303Fg006_6X3_5X2_0,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X2,23,1,0,0,0,"[[False, 3, 0]]","[[750, 919, 0, 50]]",[]
PX303Fg006_5X3_1X0_0_PX303Fg006_5X3_4X2_3,PX303Fg006_5X3_1X0_PX303Fg006_5X3_4X2,36,2,0,0,0,"[[False, 3, 0], [False, 3, 2]]","[[0, 920, 750, 690], [0, 920, 750, 50]]",[]
PX303Fg006_5X4_2X3_1_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_2X3_PX303Fg006_5X4_3X0,22,3,2,0,0,"[[False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[370, 1280, 120, 50], [250, 1280, 0, 50], [380, 1280, 130, 50]]",[]
PX303Fg006_6X4_1X2_2_PX303Fg006_6X4_5X1_3,PX303Fg006_6X4_1X2_PX303Fg006_6X4_5X1,6,1,0,0,0,"[[False, 5, 2]]","[[500, 1358, 750, 601]]",[]
PX303Fg006_4X3_0X1_2_PX303Fg006_4X3_1X1_0,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X1,26,3,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[620, 978, 120, 50], [630, 978, 130, 50], [500, 978, 0, 50]]",[]
PX303Fg006_4X4_2X1_0_PX303Fg006_4X4_3X3_3,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X3,31,2,0,0,0,"[[False, 4, 0], [False, 4, 4]]","[[0, 1155, 750, 50], [0, 1155, 750, 1033]]",[]
PX303Fg006_6X4_3X1_2_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X2,18,1,0,0,0,"[[False, 4, 0]]","[[500, 1040, 750, 50]]",[]
PX303Fg006_6X3_2X0_2_PX303Fg006_6X3_4X1_3,PX303Fg006_6X3_2X0_PX303Fg006_6X3_4X1,9,1,0,0,0,"[[False, 4, 0]]","[[500, 1081, 750, 50]]",[]
PX303Fg006_5X3_1X1_3_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X0,12,1,0,0,0,"[[False, 4, 3]]","[[750, 1023, 500, 939]]",[]
PX303Fg006_4X3_0X1_1_PX303Fg006_4X3_2X2_1,PX303Fg006_4X3_0X1_PX303Fg006_4X3_2X2,11,1,0,0,0,"[[False, 3, 5]]","[[250, 978, 250, 1268]]",[]
PX303Fg006_6X4_2X1_2_PX303Fg006_6X4_3X0_1,PX303Fg006_6X4_2X1_PX303Fg006_6X4_3X0,18,1,0,0,0,"[[False, 2, 0]]","[[500, 555, 250, 50]]",[]
PX303Fg006_6X4_2X3_1_PX303Fg006_6X4_4X1_0,PX303Fg006_6X4_2X3_PX303Fg006_6X4_4X1,6,1,1,0,0,"[[False, 1, 0]]","[[250, 425, 0, 50]]",[]
PX303Fg006_6X4_3X1_0_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X2,18,1,0,0,0,"[[False, 4, 0]]","[[0, 1040, 750, 50]]",[]
PX303Fg006_6X3_1X0_3_PX303Fg006_6X3_3X2_2,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X2,25,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[750, 919, 500, 50], [750, 50, 500, 50]]",[]
PX303Fg006_4X4_2X3_2_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_2X3_PX303Fg006_4X4_3X0,23,3,2,0,0,"[[False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[630, 644, 130, 50], [500, 644, 0, 50], [620, 644, 120, 50]]",[]
PX303Fg006_4X4_2X1_3_PX303Fg006_4X4_3X2_0,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X2,31,2,0,0,0,"[[False, 4, 0], [False, 4, 4]]","[[750, 1155, 0, 50], [750, 1155, 0, 1101]]",[]
PX303Fg006_4X4_0X1_1_PX303Fg006_4X4_1X3_0,PX303Fg006_4X4_0X1_PX303Fg006_4X4_1X3,12,3,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[380, 934, 130, 50], [250, 934, 0, 50], [370, 934, 120, 50]]",[]
PX303Fg006_6X4_3X1_1_PX303Fg006_6X4_4X1_2,PX303Fg006_6X4_3X1_PX303Fg006_6X4_4X1,33,3,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[370, 1040, 620, 50], [380, 1040, 630, 50], [250, 1040, 500, 50]]",[]
PX303Fg006_6X4_1X3_1_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_1X3_PX303Fg006_6X4_5X0,20,2,0,0,0,"[[False, 6, 0], [False, 6, 2]]","[[250, 1512, 500, 730], [250, 1512, 500, 50]]",[]
PX303Fg006_6X3_0X1_2_PX303Fg006_6X3_4X2_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_4X2,2,1,0,0,0,"[[False, 2, 0]]","[[500, 626, 0, 50]]",[]
PX303Fg006_5X4_1X3_3_PX303Fg006_5X4_3X1_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X1,12,1,0,0,0,"[[False, 2, 0]]","[[750, 530, 0, 50]]",[]
PX303Fg006_6X4_3X0_1_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X2,22,1,0,0,0,"[[False, 2, 0]]","[[250, 749, 750, 50]]",[]
PX303Fg006_5X4_1X3_0_PX303Fg006_5X4_2X0_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_2X0,35,2,1,0,0,"[[False, 2, 0], [False, 2, 0]]","[[120, 530, 120, 50], [130, 530, 130, 50]]",[]
PX303Fg006_5X4_0X2_3_PX303Fg006_5X4_1X0_2,PX303Fg006_5X4_0X2_PX303Fg006_5X4_1X0,16,3,1,0,0,"[[False, 0, 0], [False, 5, 0], [False, 5, 3]]","[[750, 50, 500, 50], [750, 1377, 500, 842], [750, 1377, 500, 50]]",[]
PX303Fg006_6X4_4X1_3_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_4X1_PX303Fg006_6X4_5X2,36,1,0,0,0,"[[False, 3, 2]]","[[750, 855, 0, 626]]",[]
PX303Fg006_5X4_1X1_2_PX303Fg006_5X4_2X2_3,PX303Fg006_5X4_1X1_PX303Fg006_5X4_2X2,8,1,0,0,0,"[[False, 2, 0]]","[[500, 696, 750, 50]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_4X1,32,2,0,0,0,"[[False, 3, 0], [False, 3, 3]]","[[250, 936, 250, 957], [250, 936, 250, 50]]",[]
PX303Fg006_4X3_0X2_0_PX303Fg006_4X3_1X0_2,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X0,47,3,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[0, 1096, 500, 50], [130, 1096, 630, 50], [120, 1096, 620, 50]]",[]
PX303Fg006_6X3_4X0_1_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_4X0_PX303Fg006_6X3_5X0,43,2,1,0,0,"[[False, 4, 0], [False, 4, 0]]","[[370, 1182, 120, 50], [380, 1182, 130, 50]]",[]
PX303Fg006_5X3_2X2_1_PX303Fg006_5X3_4X0_5,PX303Fg006_5X3_2X2_PX303Fg006_5X3_4X0,15,2,0,0,0,"[[False, 2, 0], [False, 2, 3]]","[[250, 718, 1250, 939], [250, 718, 1250, 50]]",[]
PX303Fg006_4X4_1X3_2_PX303Fg006_4X4_3X3_1,PX303Fg006_4X4_1X3_PX303Fg006_4X4_3X3,8,2,0,0,0,"[[False, 9, 0], [False, 9, 4]]","[[500, 2418, 250, 1033], [500, 2418, 250, 50]]",[]
PX303Fg006_5X3_3X2_3_PX303Fg006_5X3_4X2_3,PX303Fg006_5X3_3X2_PX303Fg006_5X3_4X2,23,2,0,0,0,"[[False, 6, 0], [False, 6, 2]]","[[750, 1745, 750, 690], [750, 1745, 750, 50]]",[]
PX303Fg006_6X4_0X3_3_PX303Fg006_6X4_2X2_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_2X2,17,1,1,0,0,"[[False, 0, 0]]","[[750, 184, 250, 50]]",[]
PX303Fg006_5X4_1X0_2_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X1,24,1,0,0,0,"[[False, 3, 0]]","[[500, 842, 0, 50]]",[]
PX303Fg006_6X4_0X0_3_PX303Fg006_6X4_2X1_2,PX303Fg006_6X4_0X0_PX303Fg006_6X4_2X1,15,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[750, 655, 500, 50], [750, 50, 500, 50]]",[]
PX303Fg006_6X4_1X2_2_PX303Fg006_6X4_4X2_0,PX303Fg006_6X4_1X2_PX303Fg006_6X4_4X2,3,1,0,0,0,"[[False, 5, 0]]","[[500, 1358, 0, 50]]",[]
PX303Fg006_4X4_2X0_1_PX303Fg006_4X4_3X1_0,PX303Fg006_4X4_2X0_PX303Fg006_4X4_3X1,25,4,2,0,0,"[[False, 5, 0], [False, 5, 0], [False, 5, 0], [False, 5, 3]]","[[250, 1431, 0, 50], [370, 1431, 120, 50], [380, 1431, 130, 50], [250, 1431, 0, 975]]",[]
PX303Fg006_5X4_0X1_2_PX303Fg006_5X4_1X2_0,PX303Fg006_5X4_0X1_PX303Fg006_5X4_1X2,12,2,1,1,0,"[[False, 5, 0], [False, 5, 1]]","[[500, 1283, 0, 495], [500, 1283, 0, 50]]",[]
PX303Fg006_6X4_4X3_3_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_4X3_PX303Fg006_6X4_5X2,17,1,0,0,0,"[[False, 4, 2]]","[[750, 1210, 0, 626]]",[]
PX303Fg006_6X4_2X3_2_PX303Fg006_6X4_4X1_2,PX303Fg006_6X4_2X3_PX303Fg006_6X4_4X1,6,1,1,0,0,"[[False, 1, 0]]","[[500, 425, 500, 50]]",[]
PX303Fg006_6X4_1X3_3_PX303Fg006_6X4_5X1_0,PX303Fg006_6X4_1X3_PX303Fg006_6X4_5X1,22,1,0,0,0,"[[False, 6, 0]]","[[750, 1512, 0, 50]]",[]
PX303Fg006_5X3_0X0_2_PX303Fg006_5X3_1X1_1,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X1,41,4,3,0,0,"[[False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[500, 936, 250, 50], [500, 50, 250, 50], [620, 936, 370, 50], [630, 936, 380, 50]]",[]
PX303Fg006_5X4_1X1_2_PX303Fg006_5X4_2X1_2,PX303Fg006_5X4_1X1_PX303Fg006_5X4_2X1,12,1,0,0,0,"[[False, 2, 0]]","[[500, 696, 500, 50]]",[]
PX303Fg006_6X4_3X0_2_PX303Fg006_6X4_4X1_2,PX303Fg006_6X4_3X0_PX303Fg006_6X4_4X1,35,3,2,0,0,"[[False, 2, 0], [False, 2, 0], [False, 2, 0]]","[[630, 749, 630, 50], [620, 749, 620, 50], [500, 749, 500, 50]]",[]
PX303Fg006_6X4_2X2_3_PX303Fg006_6X4_5X3_2,PX303Fg006_6X4_2X2_PX303Fg006_6X4_5X3,4,1,0,0,0,"[[False, 1, 2]]","[[750, 415, 500, 517]]",[]
PX303Fg006_5X3_0X0_1_PX303Fg006_5X3_3X2_2,PX303Fg006_5X3_0X0_PX303Fg006_5X3_3X2,34,1,0,0,0,"[[False, 3, 0]]","[[250, 936, 500, 50]]",[]
PX303Fg006_6X4_3X2_2_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_3X2_PX303Fg006_6X4_4X1,38,3,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[620, 1165, 370, 50], [630, 1165, 380, 50], [500, 1165, 250, 50]]",[]
PX303Fg006_5X4_1X0_2_PX303Fg006_5X4_2X1_3,PX303Fg006_5X4_1X0_PX303Fg006_5X4_2X1,24,1,0,0,0,"[[False, 3, 0]]","[[500, 842, 750, 50]]",[]
PX303Fg006_4X4_2X2_1_PX303Fg006_4X4_3X1_3,PX303Fg006_4X4_2X2_PX303Fg006_4X4_3X1,36,2,0,0,0,"[[False, 3, 0], [False, 3, 3]]","[[250, 922, 750, 50], [250, 922, 750, 975]]",[]
PX303Fg006_4X4_2X2_0_PX303Fg006_4X4_3X2_2,PX303Fg006_4X4_2X2_PX303Fg006_4X4_3X2,48,3,2,0,0,"[[False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[120, 922, 620, 50], [0, 922, 500, 50], [130, 922, 630, 50]]",[]
PX303Fg006_4X3_1X0_0_PX303Fg006_4X3_2X2_2,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X2,26,3,2,0,0,"[[False, 5, 0], [False, 5, 0], [False, 5, 0]]","[[130, 1319, 630, 50], [0, 1319, 500, 50], [120, 1319, 620, 50]]",[]
PX303Fg006_4X3_0X1_1_PX303Fg006_4X3_1X2_4,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X2,49,1,0,0,0,"[[False, 3, 0]]","[[250, 978, 1000, 50]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_5X0_3,PX303Fg006_6X4_0X1_PX303Fg006_6X4_5X0,28,2,1,0,0,"[[False, 1, 0], [False, 1, 2]]","[[0, 440, 750, 50], [0, 440, 750, 730]]",[]
PX303Fg006_4X3_0X2_0_PX303Fg006_4X3_2X0_3,PX303Fg006_4X3_0X2_PX303Fg006_4X3_2X0,29,1,0,0,0,"[[False, 4, 0]]","[[0, 1096, 750, 50]]",[]
PX303Fg006_5X3_2X1_0_PX303Fg006_5X3_3X2_4,PX303Fg006_5X3_2X1_PX303Fg006_5X3_3X2,19,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[0, 50, 1000, 50], [0, 583, 1000, 50]]",[]
PX303Fg006_4X3_0X1_3_PX303Fg006_4X3_3X1_3,PX303Fg006_4X3_0X1_PX303Fg006_4X3_3X1,32,1,0,0,0,"[[False, 3, 0]]","[[750, 978, 750, 50]]",[]
PX303Fg006_5X3_1X1_3_PX303Fg006_5X3_4X2_1,PX303Fg006_5X3_1X1_PX303Fg006_5X3_4X2,13,2,0,0,0,"[[False, 4, 0], [False, 4, 2]]","[[750, 1023, 250, 690], [750, 1023, 250, 50]]",[]
PX303Fg006_5X4_2X1_1_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X0,25,4,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 4]]","[[250, 1150, 250, 50], [380, 1150, 380, 50], [250, 1150, 250, 1159], [370, 1150, 370, 50]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_5X0,12,2,0,0,0,"[[False, 4, 0], [False, 4, 2]]","[[250, 1093, 250, 730], [250, 1093, 250, 50]]",[]
PX303Fg006_6X4_0X3_3_PX303Fg006_6X4_5X3_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_5X3,9,1,0,0,0,"[[False, 0, 2]]","[[750, 184, 750, 517]]",[]
PX303Fg006_6X3_2X1_0_PX303Fg006_6X3_5X0_2,PX303Fg006_6X3_2X1_PX303Fg006_6X3_5X0,22,2,0,0,0,"[[False, 5, 0], [False, 5, 2]]","[[0, 1343, 500, 50], [0, 1343, 500, 676]]",[]
PX303Fg006_6X4_0X3_3_PX303Fg006_6X4_2X3_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_2X3,26,1,1,0,0,"[[False, 0, 0]]","[[750, 184, 750, 50]]",[]
PX303Fg006_4X3_0X2_3_PX303Fg006_4X3_1X0_5,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X0,47,1,0,0,0,"[[False, 4, 0]]","[[750, 1096, 1250, 50]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_2X0_3,PX303Fg006_5X3_0X1_PX303Fg006_5X3_2X0,17,1,0,0,0,"[[False, 4, 0]]","[[0, 1049, 750, 50]]",[]
PX303Fg006_5X4_1X3_2_PX303Fg006_5X4_2X0_3,PX303Fg006_5X4_1X3_PX303Fg006_5X4_2X0,35,1,0,0,0,"[[False, 2, 0]]","[[500, 530, 750, 50]]",[]
PX303Fg006_5X4_2X1_2_PX303Fg006_5X4_4X3_2,PX303Fg006_5X4_2X1_PX303Fg006_5X4_4X3,14,2,0,0,0,"[[False, 4, 0], [False, 4, 4]]","[[500, 1150, 500, 1208], [500, 1150, 500, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_3X1_2,PX303Fg006_6X4_0X2_PX303Fg006_6X4_3X1,7,2,2,1,0,"[[False, 0, 0], [False, 1, 0]]","[[750, 410, 500, 50], [750, 50, 500, 50]]",[]
PX303Fg006_4X4_1X2_3_PX303Fg006_4X4_2X0_0,PX303Fg006_4X4_1X2_PX303Fg006_4X4_2X0,7,1,0,0,0,"[[False, 9, 0]]","[[750, 2257, 0, 50]]",[]
PX303Fg006_6X4_3X1_3_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X2,18,2,0,0,0,"[[False, 4, 0], [False, 4, 2]]","[[750, 1040, 750, 626], [750, 1040, 750, 50]]",[]
PX303Fg006_6X4_3X2_0_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_3X2_PX303Fg006_6X4_5X0,36,2,0,0,0,"[[False, 4, 0], [False, 4, 2]]","[[0, 1165, 500, 730], [0, 1165, 500, 50]]",[]
PX303Fg006_5X4_0X1_2_PX303Fg006_5X4_3X1_1,PX303Fg006_5X4_0X1_PX303Fg006_5X4_3X1,7,1,0,0,0,"[[False, 5, 0]]","[[500, 1283, 250, 50]]",[]
PX303Fg006_6X4_0X1_2_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_4X3,20,1,1,0,0,"[[False, 1, 0]]","[[500, 440, 0, 50]]",[]
PX303Fg006_5X3_2X0_4_PX303Fg006_5X3_4X0_5,PX303Fg006_5X3_2X0_PX303Fg006_5X3_4X0,36,2,0,0,0,"[[False, 3, 0], [False, 3, 3]]","[[1000, 953, 1250, 50], [1000, 953, 1250, 939]]",[]
PX303Fg006_6X4_2X0_2_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_2X0_PX303Fg006_6X4_5X1,7,2,0,0,0,"[[False, 3, 0], [False, 3, 2]]","[[500, 894, 250, 50], [500, 894, 250, 601]]",[]
PX303Fg006_4X3_2X0_1_PX303Fg006_4X3_3X1_2,PX303Fg006_4X3_2X0_PX303Fg006_4X3_3X1,1,1,1,0,0,"[[False, 0, 0]]","[[250, 50, 500, 50]]",[]
PX303Fg006_5X4_3X0_2_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X2,8,1,0,0,0,"[[False, 4, 0]]","[[500, 1159, 0, 50]]",[]
PX303Fg006_6X4_0X2_2_PX303Fg006_6X4_5X3_2,PX303Fg006_6X4_0X2_PX303Fg006_6X4_5X3,5,1,0,0,0,"[[False, 1, 2]]","[[500, 410, 500, 517]]",[]
PX303Fg006_6X3_3X1_2_PX303Fg006_6X3_4X2_3,PX303Fg006_6X3_3X1_PX303Fg006_6X3_4X2,4,1,0,0,0,"[[False, 1, 7]]","[[500, 390, 750, 1911]]",[]
PX303Fg006_5X4_1X2_3_PX303Fg006_5X4_3X1_3,PX303Fg006_5X4_1X2_PX303Fg006_5X4_3X1,13,1,1,0,0,"[[False, 1, 0]]","[[750, 495, 750, 50]]",[]
PX303Fg006_4X3_0X1_3_PX303Fg006_4X3_1X0_4,PX303Fg006_4X3_0X1_PX303Fg006_4X3_1X0,53,1,0,0,0,"[[False, 3, 0]]","[[750, 978, 1000, 50]]",[]
PX303Fg006_4X3_0X2_3_PX303Fg006_4X3_1X0_4,PX303Fg006_4X3_0X2_PX303Fg006_4X3_1X0,47,3,2,0,0,"[[False, 4, 0], [False, 4, 0], [False, 4, 0]]","[[880, 1096, 1130, 50], [870, 1096, 1120, 50], [750, 1096, 1000, 50]]",[]
PX303Fg006_4X4_1X1_2_PX303Fg006_4X4_3X3_0,PX303Fg006_4X4_1X1_PX303Fg006_4X4_3X3,13,2,0,0,0,"[[False, 7, 0], [False, 7, 4]]","[[500, 1863, 0, 50], [500, 1863, 0, 1033]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_5X2_3,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X2,21,1,0,0,0,"[[False, 2, 0]]","[[250, 737, 750, 205]]",[]
PX303Fg006_5X4_2X3_3_PX303Fg006_5X4_3X1_3,PX303Fg006_5X4_2X3_PX303Fg006_5X4_3X1,16,1,0,0,0,"[[False, 5, 0]]","[[750, 1280, 750, 50]]",[]
PX303Fg006_6X3_0X2_1_PX303Fg006_6X3_1X1_3,PX303Fg006_6X3_0X2_PX303Fg006_6X3_1X1,40,1,0,0,0,"[[False, 2, 0]]","[[250, 650, 750, 50]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_1X0_2,PX303Fg006_6X3_0X0_PX303Fg006_6X3_1X0,27,1,0,0,0,"[[False, 2, 0]]","[[120, 737, 620, 50]]",[]
PX303Fg006_6X4_1X3_1_PX303Fg006_6X4_3X0_0,PX303Fg006_6X4_1X3_PX303Fg006_6X4_3X0,12,1,0,0,0,"[[False, 6, 0]]","[[250, 1512, 0, 50]]",[]
