fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_5X4_1X0_1_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_1X0_PX303Fg006_5X4_4X0,0,8,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1081, 250, 979, 250], [1081, 250, 979, 0]]",[]
PX303Fg006_4X4_1X3_0_PX303Fg006_4X4_2X1_0,PX303Fg006_4X4_1X3_PX303Fg006_4X4_2X1,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X3_0X0_0_PX303Fg006_4X3_1X0_1,PX303Fg006_4X3_0X0_PX303Fg006_4X3_1X0,0,7,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 1471, 0], [50, 250, 1471, 250]]",[]
PX303Fg006_6X4_1X0_1_PX303Fg006_6X4_3X0_0,PX303Fg006_6X4_1X0_PX303Fg006_6X4_3X0,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[798, 250, 50, 250], [798, 250, 50, 0], [798, 0, 50, 250], [798, 0, 50, 0]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_5X1,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[573, 250, 939, 0], [573, 250, 939, 250], [573, 0, 939, 0], [573, 0, 939, 250]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_4X1_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_4X1,0,9,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[649, 250, 814, 250], [649, 250, 814, 0], [649, 0, 814, 250], [649, 0, 814, 0]]",[]
PX303Fg006_4X3_2X2_0_PX303Fg006_4X3_3X0_1,PX303Fg006_4X3_2X2_PX303Fg006_4X3_3X0,0,6,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 1316, 250], [50, 250, 1316, 0]]",[]
PX303Fg006_4X3_1X1_1_PX303Fg006_4X3_3X2_0,PX303Fg006_4X3_1X1_PX303Fg006_4X3_3X2,0,8,2,2,0,0,"[[False, 1, 0], [False, 1, 1]]","[[1862, 250, 50, 250], [1862, 250, 50, 0]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_1X0_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_1X0,0,27,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[891, 250, 1081, 250], [891, 0, 1081, 250]]",[]
PX303Fg006_6X4_1X0_0_PX303Fg006_6X4_3X0_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_3X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 907, 250], [50, 250, 907, 0], [50, 0, 907, 250], [50, 0, 907, 0]]",[]
PX303Fg006_5X4_1X3_0_PX303Fg006_5X4_2X1_0,PX303Fg006_5X4_1X3_PX303Fg006_5X4_2X1,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_2X3_0_PX303Fg006_6X4_5X2_0,PX303Fg006_6X4_2X3_PX303Fg006_6X4_5X2,0,12,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_5X4_2X2_1_PX303Fg006_5X4_4X1_0,PX303Fg006_5X4_2X2_PX303Fg006_5X4_4X1,0,8,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[1510, 0, 50, 250], [1510, 0, 50, 0]]",[]
PX303Fg006_6X4_1X1_0_PX303Fg006_6X4_2X3_1,PX303Fg006_6X4_1X1_PX303Fg006_6X4_2X3,0,3,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 1105, 250], [50, 250, 1105, 0]]",[]
PX303Fg006_4X4_1X1_1_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_1X1_PX303Fg006_4X4_3X0,0,9,2,2,0,0,"[[False, 0, 0], [False, 1, 0]]","[[1645, 250, 50, 0], [1645, 0, 50, 0]]",[]
PX303Fg006_6X3_0X2_0_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X0,0,9,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 50, 250], [50, 0, 50, 250]]",[]
PX303Fg006_4X3_0X0_1_PX303Fg006_4X3_3X2_1,PX303Fg006_4X3_0X0_PX303Fg006_4X3_3X2,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1155, 250, 1453, 0], [1155, 250, 1453, 250], [1155, 0, 1453, 0], [1155, 0, 1453, 250]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_2X0_0,PX303Fg006_4X4_0X0_PX303Fg006_4X4_2X0,0,9,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_6X3_0X1_0_PX303Fg006_6X3_1X1_1,PX303Fg006_6X3_0X1_PX303Fg006_6X3_1X1,0,41,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 730, 250], [50, 0, 730, 0]]",[]
PX303Fg006_5X3_3X0_1_PX303Fg006_5X3_4X0_1,PX303Fg006_5X3_3X0_PX303Fg006_5X3_4X0,0,37,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[831, 250, 1003, 250], [831, 250, 1003, 0], [831, 0, 1003, 250], [831, 0, 1003, 0]]",[]
PX303Fg006_6X3_0X1_1_PX303Fg006_6X3_1X2_0,PX303Fg006_6X3_0X1_PX303Fg006_6X3_1X2,0,6,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[770, 250, 50, 250], [770, 250, 50, 0], [770, 0, 50, 250], [770, 0, 50, 0]]",[]
PX303Fg006_5X4_3X2_0_PX303Fg006_5X4_4X3_0,PX303Fg006_5X4_3X2_PX303Fg006_5X4_4X3,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_5X3_3X1_1_PX303Fg006_5X3_4X0_0,PX303Fg006_5X3_3X1_PX303Fg006_5X3_4X0,0,12,2,2,0,0,"[[False, 0, 1], [False, 1, 1]]","[[653, 0, 50, 250], [653, 250, 50, 250]]",[]
PX303Fg006_6X4_3X2_1_PX303Fg006_6X4_5X1_1,PX303Fg006_6X4_3X2_PX303Fg006_6X4_5X1,0,2,2,2,0,0,"[[False, 0, 0], [False, 0, 1]]","[[843, 0, 939, 0], [843, 0, 939, 250]]",[]
PX303Fg006_6X3_3X1_0_PX303Fg006_6X3_5X0_0,PX303Fg006_6X3_3X1_PX303Fg006_6X3_5X0,0,12,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_3X1_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X1,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1229, 250, 1264, 250], [1229, 250, 1264, 0], [1229, 0, 1264, 250], [1229, 0, 1264, 0]]",[]
PX303Fg006_6X3_0X0_0_PX303Fg006_6X3_5X1_0,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X1,0,9,1,1,0,0,"[[False, 1, 0]]","[[50, 250, 50, 0]]",[]
PX303Fg006_6X3_3X1_1_PX303Fg006_6X3_5X2_0,PX303Fg006_6X3_3X1_PX303Fg006_6X3_5X2,0,12,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[685, 250, 50, 250], [685, 250, 50, 0], [685, 0, 50, 250], [685, 0, 50, 0]]",[]
PX303Fg006_5X4_0X1_1_PX303Fg006_5X4_4X2_0,PX303Fg006_5X4_0X1_PX303Fg006_5X4_4X2,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[916, 250, 50, 250], [916, 250, 50, 0], [916, 0, 50, 250], [916, 0, 50, 0]]",[]
PX303Fg006_5X4_2X2_0_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_2X2_PX303Fg006_5X4_4X0,0,8,2,2,2,1,"[[False, 0, 0], [False, 0, 1]]","[[50, 0, 979, 250], [50, 0, 979, 0]]",[]
PX303Fg006_6X4_0X3_0_PX303Fg006_6X4_1X0_1,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 798, 250], [50, 250, 798, 0], [50, 0, 798, 250], [50, 0, 798, 0]]",[]
PX303Fg006_6X4_2X0_1_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_2X0_PX303Fg006_6X4_4X0,0,8,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[931, 0, 50, 250], [931, 0, 50, 0], [931, 250, 50, 250], [931, 250, 50, 0]]",[]
PX303Fg006_5X3_1X2_0_PX303Fg006_5X3_3X1_0,PX303Fg006_5X3_1X2_PX303Fg006_5X3_3X1,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_4X0_1_PX303Fg006_6X4_5X3_0,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X3,0,16,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[781, 250, 50, 250], [781, 250, 50, 0], [781, 0, 50, 250], [781, 0, 50, 0]]",[]
PX303Fg006_4X4_2X1_0_PX303Fg006_4X4_3X0_1,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X0,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 1249, 250], [50, 250, 1249, 0], [50, 0, 1249, 250], [50, 0, 1249, 0]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_3X3,0,9,2,2,2,1,"[[False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0]]",[]
PX303Fg006_4X4_1X3_0_PX303Fg006_4X4_2X0_1,PX303Fg006_4X4_1X3_PX303Fg006_4X4_2X0,0,12,2,2,2,1,"[[False, 0, 1], [False, 1, 1]]","[[50, 250, 1261, 250], [50, 0, 1261, 250]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_1X1_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_1X1,0,6,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_6X4_0X1_0_PX303Fg006_6X4_3X1_1,PX303Fg006_6X4_0X1_PX303Fg006_6X4_3X1,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 978, 250], [50, 250, 978, 0], [50, 0, 978, 250], [50, 0, 978, 0]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X1,0,9,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[825, 250, 548, 250], [825, 250, 548, 0], [825, 0, 548, 250], [825, 0, 548, 0]]",[]
PX303Fg006_4X3_2X2_1_PX303Fg006_4X3_3X1_1,PX303Fg006_4X3_2X2_PX303Fg006_4X3_3X1,0,9,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1096, 250, 1517, 250], [1096, 250, 1517, 0], [1096, 0, 1517, 250], [1096, 0, 1517, 0]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_2X3_0,PX303Fg006_4X4_0X0_PX303Fg006_4X4_2X3,0,9,4,4,0,0,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[1229, 250, 50, 250], [1229, 250, 50, 0], [1229, 0, 50, 250], [1229, 0, 50, 0]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_3X1_1,PX303Fg006_6X3_1X1_PX303Fg006_6X3_3X1,0,12,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 685, 250], [50, 250, 685, 0], [50, 0, 685, 250], [50, 0, 685, 0]]",[]
PX303Fg006_4X3_0X0_0_PX303Fg006_4X3_1X1_0,PX303Fg006_4X3_0X0_PX303Fg006_4X3_1X1,0,6,1,1,0,0,"[[False, 1, 1]]","[[50, 250, 50, 250]]",[]
PX303Fg006_6X3_2X1_0_PX303Fg006_6X3_3X0_1,PX303Fg006_6X3_2X1_PX303Fg006_6X3_3X0,0,6,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 942, 250], [50, 250, 942, 0], [50, 0, 942, 250], [50, 0, 942, 0]]",[]
PX303Fg006_5X4_2X1_0_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X0,0,8,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 50, 250], [50, 250, 50, 0], [50, 0, 50, 250], [50, 0, 50, 0]]",[]
PX303Fg006_6X4_3X0_0_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_3X0_PX303Fg006_6X4_5X0,0,16,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 709, 250], [50, 250, 709, 0], [50, 0, 709, 250], [50, 0, 709, 0]]",[]
PX303Fg006_6X4_4X0_0_PX303Fg006_6X4_5X0_1,PX303Fg006_6X4_4X0_PX303Fg006_6X4_5X0,0,35,4,4,6,3,"[[False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 1]]","[[50, 250, 709, 250], [50, 250, 709, 0], [50, 0, 709, 250], [50, 0, 709, 0]]",[]
PX303Fg006_4X3_1X2_1_PX303Fg006_4X3_2X2_0,PX303Fg006_4X3_1X2_PX303Fg006_4X3_2X2,1,56,49,49,0,0,"[[False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 0], [False, 0, 1], [False, 1, 0], [False, 1, 0], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 1, 1], [False, 2, 1], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 2, 2], [False, 3, 2], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 3, 3], [False, 4, 3], [False, 4, 4], [False, 4, 4]]","[[1852, 100, 50, 100], [1852, 100, 50, 50], [1852, 1000, 50, 1000], [1852, 1000, 50, 950], [1852, 1050, 50, 1000], [1852, 130, 50, 130], [1852, 150, 50, 100], [1852, 150, 50, 150], [1852, 180, 50, 130], [1852, 180, 50, 180], [1852, 200, 50, 150], [1852, 200, 50, 200], [1852, 220, 50, 220], [1852, 250, 50, 200], [1852, 0, 50, 250], [1852, 250, 50, 250], [1852, 270, 50, 220], [1852, 270, 50, 270], [1852, 300, 50, 250], [1852, 300, 50, 300], [1852, 350, 50, 300], [1852, 350, 50, 350], [1852, 400, 50, 350], [1852, 400, 50, 400], [1852, 430, 50, 430], [1852, 450, 50, 400], [1852, 450, 50, 450], [1852, 50, 50, 50], [1852, 500, 50, 450], [1852, 500, 50, 500], [1852, 520, 50, 520], [1852, 550, 50, 500], [1852, 550, 50, 550], [1852, 600, 50, 550], [1852, 600, 50, 600], [1852, 650, 50, 600], [1852, 650, 50, 650], [1852, 700, 50, 650], [1852, 700, 50, 700], [1852, 750, 50, 700], [1852, 750, 50, 750], [1852, 800, 50, 750], [1852, 800, 50, 800], [1852, 850, 50, 800], [1852, 850, 50, 850], [1852, 900, 50, 850], [1852, 900, 50, 900], [1852, 950, 50, 900], [1852, 950, 50, 950]]",[]
