fragmanetAndSide,fragment,class,fragmentVote,fragmentAndSideVote,fragmentAndSideTrendVote,fragmentAndSideTrendVoteStrict,fragmentAndSideTrendVoteSync,fragmentAndSideTrend,fragmentAndSideCubes,origCoordinates
PX303Fg006_6X4_3X1_2_PX303Fg006_6X4_5X0_0,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X0,0,24,2,0,2,1,"[[False, 4, 0], [False, 4, 2]]","[[500, 1025, 0, 726], [500, 1025, 0, 50]]",[]
PX303Fg006_6X4_2X3_0_PX303Fg006_6X4_5X1_3,PX303Fg006_6X4_2X3_PX303Fg006_6X4_5X1,0,11,2,1,2,1,"[[False, 1, 0], [False, 1, 3]]","[[0, 397, 750, 50], [0, 397, 750, 861]]",[]
PX303Fg006_6X3_2X2_3_PX303Fg006_6X3_3X0_4,PX303Fg006_6X3_2X2_PX303Fg006_6X3_3X0,0,33,1,1,0,0,"[[False, 1, 0]]","[[750, 412, 1000, 50]]",[]
PX303Fg006_5X4_1X3_3_PX303Fg006_5X4_3X1_3,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X1,0,15,3,1,2,1,"[[False, 0, 0], [False, 5, 0], [False, 5, 6]]","[[750, 50, 750, 50], [750, 1464, 750, 50], [750, 1464, 750, 1589]]",[]
PX303Fg006_5X3_0X1_2_PX303Fg006_5X3_2X2_0,PX303Fg006_5X3_0X1_PX303Fg006_5X3_2X2,0,35,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[500, 864, 0, 50], [500, 50, 0, 50]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_4X1_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X1,0,33,2,0,2,1,"[[False, 3, 0], [False, 3, 3]]","[[0, 867, 250, 811], [0, 867, 250, 50]]",[]
PX303Fg006_6X4_0X0_3_PX303Fg006_6X4_5X3_2,PX303Fg006_6X4_0X0_PX303Fg006_6X4_5X3,0,34,3,0,2,1,"[[False, 0, 4], [False, 2, 0], [False, 2, 4]]","[[750, 747, 500, 50], [750, 50, 500, 1064], [750, 747, 500, 1064]]",[]
PX303Fg006_5X4_2X1_1_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_2X1_PX303Fg006_5X4_3X0,0,23,2,0,2,1,"[[False, 3, 0], [False, 3, 4]]","[[250, 758, 0, 50], [250, 758, 0, 1052]]",[]
PX303Fg006_6X3_4X2_0_PX303Fg006_6X3_5X0_2,PX303Fg006_6X3_4X2_PX303Fg006_6X3_5X0,0,33,1,0,0,0,"[[False, 0, 2]]","[[0, 50, 500, 667]]",[]
PX303Fg006_5X4_3X0_2_PX303Fg006_5X4_4X0_3,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X0,1,49,1,0,0,0,"[[False, 4, 0]]","[[500, 1052, 750, 50]]",[]
PX303Fg006_6X4_1X2_1_PX303Fg006_6X4_5X2_3,PX303Fg006_6X4_1X2_PX303Fg006_6X4_5X2,0,18,1,0,0,0,"[[False, 5, 3]]","[[250, 1437, 750, 896]]",[]
PX303Fg006_4X4_0X0_2_PX303Fg006_4X4_3X2_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X2,0,17,3,1,4,2,"[[False, 0, 0], [False, 4, 0], [False, 4, 4]]","[[500, 1114, 250, 1028], [500, 1114, 250, 50], [500, 50, 250, 50]]",[]
PX303Fg006_6X3_1X0_4_PX303Fg006_6X3_3X2_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_3X2,0,40,2,0,2,1,"[[False, 3, 0], [False, 3, 4]]","[[1000, 773, 250, 1167], [1000, 773, 250, 50]]",[]
PX303Fg006_4X4_0X0_3_PX303Fg006_4X4_3X3_2,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X3,0,38,1,1,0,0,"[[False, 0, 0]]","[[750, 50, 500, 50]]",[]
PX303Fg006_6X3_4X2_0_PX303Fg006_6X3_5X1_4,PX303Fg006_6X3_4X2_PX303Fg006_6X3_5X1,0,56,3,1,4,2,"[[False, 0, 0], [False, 0, 2], [False, 3, 0]]","[[0, 50, 1000, 636], [0, 50, 1000, 50], [0, 806, 1000, 50]]",[]
PX303Fg006_6X4_0X3_1_PX303Fg006_6X4_1X2_2,PX303Fg006_6X4_0X3_PX303Fg006_6X4_1X2,0,16,1,1,0,0,"[[False, 0, 0]]","[[250, 50, 500, 50]]",[]
PX303Fg006_6X3_1X2_1_PX303Fg006_6X3_5X2_4,PX303Fg006_6X3_1X2_PX303Fg006_6X3_5X2,0,38,1,1,0,0,"[[False, 0, 0]]","[[250, 50, 1000, 50]]",[]
PX303Fg006_6X4_1X1_3_PX303Fg006_6X4_3X3_3,PX303Fg006_6X4_1X1_PX303Fg006_6X4_3X3,0,9,2,0,2,1,"[[False, 6, 0], [False, 6, 6]]","[[750, 1560, 750, 1538], [750, 1560, 750, 50]]",[]
PX303Fg006_5X4_0X0_0_PX303Fg006_5X4_1X1_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_1X1,0,28,1,0,0,0,"[[False, 3, 0]]","[[0, 867, 250, 50]]",[]
PX303Fg006_6X3_2X0_4_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_2X0_PX303Fg006_6X3_3X0,1,58,1,0,0,0,"[[False, 3, 0]]","[[1000, 917, 0, 50]]",[]
PX303Fg006_4X3_1X2_1_PX303Fg006_4X3_3X2_1,PX303Fg006_4X3_1X2_PX303Fg006_4X3_3X2,0,12,1,0,0,0,"[[False, 5, 4]]","[[250, 1402, 250, 1238]]",[]
PX303Fg006_6X3_0X2_4_PX303Fg006_6X3_3X0_4,PX303Fg006_6X3_0X2_PX303Fg006_6X3_3X0,0,48,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[1000, 864, 1000, 50], [1000, 50, 1000, 50]]",[]
PX303Fg006_6X4_1X3_2_PX303Fg006_6X4_3X0_1,PX303Fg006_6X4_1X3_PX303Fg006_6X4_3X0,0,19,1,0,0,0,"[[False, 5, 0]]","[[500, 1383, 250, 50]]",[]
PX303Fg006_5X4_0X2_2_PX303Fg006_5X4_3X1_2,PX303Fg006_5X4_0X2_PX303Fg006_5X4_3X1,0,10,2,0,0,0,"[[False, 0, 6], [False, 3, 6]]","[[500, 50, 500, 1589], [500, 764, 500, 1589]]",[]
PX303Fg006_5X3_3X1_3_PX303Fg006_5X3_4X1_1,PX303Fg006_5X3_3X1_PX303Fg006_5X3_4X1,1,83,4,2,6,3,"[[False, 4, 0], [False, 4, 0], [False, 4, 0], [False, 4, 3]]","[[750, 1184, 250, 909], [750, 1184, 250, 50], [830, 1184, 330, 50], [920, 1184, 420, 50]]",[]
PX303Fg006_5X3_0X1_1_PX303Fg006_5X3_2X1_0,PX303Fg006_5X3_0X1_PX303Fg006_5X3_2X1,0,9,1,0,0,0,"[[False, 3, 0]]","[[250, 864, 0, 50]]",[]
PX303Fg006_6X3_1X2_2_PX303Fg006_6X3_2X2_4,PX303Fg006_6X3_1X2_PX303Fg006_6X3_2X2,0,20,1,0,0,0,"[[False, 3, 1]]","[[500, 982, 1000, 412]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_3X2_3,PX303Fg006_6X3_1X1_PX303Fg006_6X3_3X2,0,28,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[0, 655, 750, 50], [0, 50, 750, 50]]",[]
PX303Fg006_5X3_2X0_4_PX303Fg006_5X3_3X2_2,PX303Fg006_5X3_2X0_PX303Fg006_5X3_3X2,0,31,1,0,0,0,"[[False, 4, 0]]","[[1000, 1001, 500, 50]]",[]
PX303Fg006_5X4_0X2_2_PX303Fg006_5X4_1X1_3,PX303Fg006_5X4_0X2_PX303Fg006_5X4_1X1,0,12,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[500, 764, 750, 50], [500, 50, 750, 50]]",[]
PX303Fg006_6X4_0X2_2_PX303Fg006_6X4_3X3_3,PX303Fg006_6X4_0X2_PX303Fg006_6X4_3X3,0,12,3,1,2,1,"[[False, 0, 0], [False, 0, 6], [False, 2, 0]]","[[500, 50, 750, 50], [500, 543, 750, 50], [500, 50, 750, 1538]]",[]
PX303Fg006_5X4_1X3_3_PX303Fg006_5X4_3X2_2,PX303Fg006_5X4_1X3_PX303Fg006_5X4_3X2,0,15,1,0,0,0,"[[False, 5, 0]]","[[750, 1464, 500, 50]]",[]
PX303Fg006_4X3_1X0_4_PX303Fg006_4X3_3X2_4,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X2,0,18,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[1000, 50, 1000, 50], [1000, 1180, 1000, 50]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_3X3_1,PX303Fg006_4X4_0X0_PX303Fg006_4X4_3X3,0,38,4,1,6,3,"[[False, 0, 0], [False, 0, 3], [False, 4, 0], [False, 4, 3]]","[[250, 50, 250, 771], [250, 1114, 250, 50], [250, 50, 250, 50], [250, 1114, 250, 771]]",[]
PX303Fg006_6X3_1X2_2_PX303Fg006_6X3_3X0_0,PX303Fg006_6X3_1X2_PX303Fg006_6X3_3X0,0,36,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[500, 982, 0, 50], [500, 50, 0, 50]]",[]
PX303Fg006_6X3_4X1_3_PX303Fg006_6X3_5X2_2,PX303Fg006_6X3_4X1_PX303Fg006_6X3_5X2,0,46,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[750, 895, 500, 606], [750, 895, 500, 50]]",[]
PX303Fg006_5X4_1X1_3_PX303Fg006_5X4_3X0_1,PX303Fg006_5X4_1X1_PX303Fg006_5X4_3X0,0,21,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[750, 50, 250, 50], [750, 1118, 250, 50]]",[]
PX303Fg006_6X3_0X0_1_PX303Fg006_6X3_5X1_1,PX303Fg006_6X3_0X0_PX303Fg006_6X3_5X1,0,66,3,0,4,2,"[[False, 0, 2], [False, 2, 0], [False, 2, 2]]","[[250, 50, 250, 636], [250, 706, 250, 50], [250, 706, 250, 636]]",[]
PX303Fg006_6X3_1X1_1_PX303Fg006_6X3_2X1_0,PX303Fg006_6X3_1X1_PX303Fg006_6X3_2X1,1,33,4,2,6,3,"[[False, 2, 0], [False, 2, 0], [False, 2, 0], [False, 2, 3]]","[[250, 655, 0, 890], [250, 655, 0, 50], [330, 655, 80, 50], [420, 655, 170, 50]]",[]
PX303Fg006_4X4_0X0_1_PX303Fg006_4X4_2X1_3,PX303Fg006_4X4_0X0_PX303Fg006_4X4_2X1,0,27,4,1,6,3,"[[False, 0, 0], [False, 0, 6], [False, 4, 0], [False, 4, 6]]","[[250, 1114, 750, 1562], [250, 50, 750, 50], [250, 1114, 750, 50], [250, 50, 750, 1562]]",[]
PX303Fg006_5X4_3X0_3_PX303Fg006_5X4_4X1_1,PX303Fg006_5X4_3X0_PX303Fg006_5X4_4X1,0,24,3,1,4,2,"[[False, 0, 0], [False, 4, 0], [False, 4, 3]]","[[750, 1052, 250, 811], [750, 1052, 250, 50], [750, 50, 250, 50]]",[]
PX303Fg006_6X4_0X3_2_PX303Fg006_6X4_4X0_0,PX303Fg006_6X4_0X3_PX303Fg006_6X4_4X0,0,19,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[500, 581, 0, 50], [500, 50, 0, 50]]",[]
PX303Fg006_6X3_1X0_4_PX303Fg006_6X3_4X1_1,PX303Fg006_6X3_1X0_PX303Fg006_6X3_4X1,0,17,1,0,0,0,"[[False, 3, 0]]","[[1000, 773, 250, 50]]",[]
PX303Fg006_4X3_0X0_3_PX303Fg006_4X3_1X1_2,PX303Fg006_4X3_0X0_PX303Fg006_4X3_1X1,0,15,1,0,0,0,"[[False, 4, 5]]","[[750, 1191, 500, 1323]]",[]
PX303Fg006_5X3_2X0_4_PX303Fg006_5X3_4X2_4,PX303Fg006_5X3_2X0_PX303Fg006_5X3_4X2,0,34,2,0,2,1,"[[False, 4, 0], [False, 4, 4]]","[[1000, 1001, 1000, 1221], [1000, 1001, 1000, 50]]",[]
PX303Fg006_4X4_1X1_2_PX303Fg006_4X4_3X0_0,PX303Fg006_4X4_1X1_PX303Fg006_4X4_3X0,0,16,3,0,4,2,"[[False, 0, 4], [False, 6, 0], [False, 6, 4]]","[[500, 1679, 0, 50], [500, 1679, 0, 1144], [500, 50, 0, 1144]]",[]
PX303Fg006_4X3_1X0_2_PX303Fg006_4X3_2X0_3,PX303Fg006_4X3_1X0_PX303Fg006_4X3_2X0,1,41,2,0,2,1,"[[False, 4, 0], [False, 4, 5]]","[[500, 1180, 750, 50], [500, 1180, 750, 1434]]",[]
PX303Fg006_5X3_1X0_2_PX303Fg006_5X3_2X0_0,PX303Fg006_5X3_1X0_PX303Fg006_5X3_2X0,0,35,1,0,0,0,"[[False, 3, 4]]","[[500, 951, 0, 1001]]",[]
PX303Fg006_5X4_0X3_3_PX303Fg006_5X4_2X3_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_2X3,0,17,1,0,0,0,"[[False, 2, 0]]","[[750, 675, 0, 50]]",[]
PX303Fg006_6X4_1X1_3_PX303Fg006_6X4_2X0_1,PX303Fg006_6X4_1X1_PX303Fg006_6X4_2X0,0,6,1,0,0,0,"[[False, 6, 0]]","[[750, 1560, 250, 50]]",[]
PX303Fg006_4X3_0X2_2_PX303Fg006_4X3_3X0_1,PX303Fg006_4X3_0X2_PX303Fg006_4X3_3X0,0,53,3,1,2,1,"[[False, 0, 0], [False, 4, 0], [False, 4, 4]]","[[500, 1094, 250, 50], [500, 50, 250, 50], [500, 1094, 250, 1177]]",[]
PX303Fg006_5X4_0X0_2_PX303Fg006_5X4_2X1_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_2X1,0,31,3,1,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 3]]","[[500, 867, 0, 50], [500, 867, 0, 758], [500, 50, 0, 50]]",[]
PX303Fg006_6X4_0X0_2_PX303Fg006_6X4_2X0_1,PX303Fg006_6X4_0X0_PX303Fg006_6X4_2X0,0,18,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[500, 747, 250, 50], [500, 50, 250, 50]]",[]
PX303Fg006_5X3_2X0_3_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_2X0_PX303Fg006_5X3_4X0,0,36,1,0,0,0,"[[False, 4, 0]]","[[750, 1001, 500, 50]]",[]
PX303Fg006_5X4_0X3_2_PX303Fg006_5X4_2X1_1,PX303Fg006_5X4_0X3_PX303Fg006_5X4_2X1,0,22,3,1,2,1,"[[False, 0, 0], [False, 2, 0], [False, 2, 3]]","[[500, 50, 250, 50], [500, 675, 250, 50], [500, 675, 250, 758]]",[]
PX303Fg006_6X3_0X1_2_PX303Fg006_6X3_4X2_4,PX303Fg006_6X3_0X1_PX303Fg006_6X3_4X2,0,25,3,1,4,2,"[[False, 0, 0], [False, 3, 0], [False, 3, 3]]","[[500, 796, 1000, 50], [500, 796, 1000, 806], [500, 50, 1000, 50]]",[]
PX303Fg006_5X3_0X0_2_PX303Fg006_5X3_1X2_0,PX303Fg006_5X3_0X0_PX303Fg006_5X3_1X2,0,49,1,1,0,0,"[[False, 0, 0]]","[[500, 50, 0, 50]]",[]
PX303Fg006_4X3_2X1_1_PX303Fg006_4X3_3X0_2,PX303Fg006_4X3_2X1_PX303Fg006_4X3_3X0,0,23,2,0,2,1,"[[False, 5, 0], [False, 5, 4]]","[[250, 1466, 500, 50], [250, 1466, 500, 1177]]",[]
PX303Fg006_5X4_2X3_2_PX303Fg006_5X4_3X3_0,PX303Fg006_5X4_2X3_PX303Fg006_5X4_3X3,1,4,1,0,0,0,"[[False, 2, 0]]","[[500, 511, 0, 50]]",[]
PX303Fg006_6X4_0X0_0_PX303Fg006_6X4_1X0_3,PX303Fg006_6X4_0X0_PX303Fg006_6X4_1X0,1,50,2,0,2,1,"[[False, 2, 0], [False, 2, 3]]","[[0, 747, 750, 50], [0, 747, 750, 967]]",[]
PX303Fg006_6X4_0X1_3_PX303Fg006_6X4_2X3_3,PX303Fg006_6X4_0X1_PX303Fg006_6X4_2X3,0,20,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[750, 50, 750, 50], [750, 507, 750, 50]]",[]
PX303Fg006_5X4_0X0_2_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X2,0,32,4,1,4,2,"[[False, 0, 0], [False, 0, 3], [False, 3, 0], [False, 3, 3]]","[[500, 50, 250, 932], [500, 867, 250, 50], [500, 867, 250, 932], [500, 50, 250, 50]]",[]
PX303Fg006_6X4_1X1_2_PX303Fg006_6X4_2X2_2,PX303Fg006_6X4_1X1_PX303Fg006_6X4_2X2,0,8,1,0,0,0,"[[False, 6, 1]]","[[500, 1560, 500, 410]]",[]
PX303Fg006_5X3_0X1_0_PX303Fg006_5X3_4X1_2,PX303Fg006_5X3_0X1_PX303Fg006_5X3_4X1,0,49,2,1,2,1,"[[False, 0, 0], [False, 3, 0]]","[[0, 50, 500, 50], [0, 864, 500, 50]]",[]
PX303Fg006_5X4_0X0_3_PX303Fg006_5X4_2X0_0,PX303Fg006_5X4_0X0_PX303Fg006_5X4_2X0,0,32,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[750, 50, 0, 50], [750, 867, 0, 50]]",[]
PX303Fg006_6X3_0X1_2_PX303Fg006_6X3_3X0_4,PX303Fg006_6X3_0X1_PX303Fg006_6X3_3X0,0,31,2,1,0,0,"[[False, 0, 0], [False, 3, 0]]","[[500, 50, 1000, 50], [500, 796, 1000, 50]]",[]
PX303Fg006_6X3_1X1_0_PX303Fg006_6X3_4X0_3,PX303Fg006_6X3_1X1_PX303Fg006_6X3_4X0,0,13,2,0,2,1,"[[False, 2, 0], [False, 2, 4]]","[[0, 655, 750, 1017], [0, 655, 750, 50]]",[]
PX303Fg006_6X4_0X2_3_PX303Fg006_6X4_2X0_2,PX303Fg006_6X4_0X2_PX303Fg006_6X4_2X0,0,10,1,0,0,0,"[[False, 2, 3]]","[[750, 543, 500, 813]]",[]
PX303Fg006_6X3_1X0_4_PX303Fg006_6X3_5X1_5,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X1,0,49,1,0,0,0,"[[False, 3, 2]]","[[1000, 773, 1250, 636]]",[]
PX303Fg006_5X4_0X1_2_PX303Fg006_5X4_2X3_2,PX303Fg006_5X4_0X1_PX303Fg006_5X4_2X3,0,17,2,0,2,1,"[[False, 3, 0], [False, 3, 2]]","[[500, 755, 500, 511], [500, 755, 500, 50]]",[]
PX303Fg006_5X4_1X0_2_PX303Fg006_5X4_3X1_2,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X1,0,11,1,0,0,0,"[[False, 3, 6]]","[[500, 894, 500, 1589]]",[]
PX303Fg006_6X3_3X2_0_PX303Fg006_6X3_5X2_3,PX303Fg006_6X3_3X2_PX303Fg006_6X3_5X2,0,55,2,0,2,1,"[[False, 4, 0], [False, 4, 2]]","[[0, 1167, 750, 50], [0, 1167, 750, 606]]",[]
PX303Fg006_5X4_0X3_2_PX303Fg006_5X4_4X3_0,PX303Fg006_5X4_0X3_PX303Fg006_5X4_4X3,0,22,1,0,0,0,"[[False, 2, 0]]","[[500, 675, 0, 50]]",[]
PX303Fg006_6X4_0X3_3_PX303Fg006_6X4_5X3_3,PX303Fg006_6X4_0X3_PX303Fg006_6X4_5X3,0,18,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[750, 50, 750, 50], [750, 581, 750, 50]]",[]
PX303Fg006_6X3_4X2_2_PX303Fg006_6X3_5X2_3,PX303Fg006_6X3_4X2_PX303Fg006_6X3_5X2,1,79,3,1,4,2,"[[False, 3, 0], [False, 3, 0], [False, 3, 2]]","[[500, 806, 750, 606], [500, 806, 750, 50], [580, 806, 830, 50]]",[]
PX303Fg006_6X3_0X0_4_PX303Fg006_6X3_2X1_5,PX303Fg006_6X3_0X0_PX303Fg006_6X3_2X1,0,36,1,1,0,0,"[[False, 0, 0]]","[[1000, 50, 1250, 50]]",[]
PX303Fg006_6X4_3X1_3_PX303Fg006_6X4_5X0_2,PX303Fg006_6X4_3X1_PX303Fg006_6X4_5X0,0,24,3,1,2,1,"[[False, 0, 0], [False, 4, 0], [False, 4, 2]]","[[750, 50, 500, 50], [750, 1025, 500, 726], [750, 1025, 500, 50]]",[]
PX303Fg006_6X3_0X1_2_PX303Fg006_6X3_1X2_3,PX303Fg006_6X3_0X1_PX303Fg006_6X3_1X2,0,19,3,1,2,1,"[[False, 0, 0], [False, 3, 0], [False, 3, 3]]","[[500, 796, 750, 982], [500, 50, 750, 50], [500, 796, 750, 50]]",[]
PX303Fg006_6X4_0X1_1_PX303Fg006_6X4_3X1_0,PX303Fg006_6X4_0X1_PX303Fg006_6X4_3X1,0,17,2,1,2,1,"[[False, 0, 0], [False, 2, 0]]","[[250, 507, 0, 50], [250, 50, 0, 50]]",[]
PX303Fg006_6X4_1X0_3_PX303Fg006_6X4_5X3_1,PX303Fg006_6X4_1X0_PX303Fg006_6X4_5X3,0,21,3,1,2,1,"[[False, 0, 0], [False, 0, 4], [False, 3, 4]]","[[750, 50, 250, 50], [750, 967, 250, 1064], [750, 50, 250, 1064]]",[]
PX303Fg006_6X4_0X0_1_PX303Fg006_6X4_4X3_0,PX303Fg006_6X4_0X0_PX303Fg006_6X4_4X3,0,5,2,1,2,1,"[[False, 2, 0], [False, 2, 0]]","[[250, 747, 0, 50], [250, 747, 0, 116]]",[]
PX303Fg006_5X4_3X1_1_PX303Fg006_5X4_4X1_1,PX303Fg006_5X4_3X1_PX303Fg006_5X4_4X1,1,20,2,0,2,1,"[[False, 6, 0], [False, 6, 3]]","[[250, 1589, 250, 50], [250, 1589, 250, 811]]",[]
PX303Fg006_5X3_1X2_5_PX303Fg006_5X3_3X2_3,PX303Fg006_5X3_1X2_PX303Fg006_5X3_3X2,0,34,2,1,0,0,"[[False, 0, 0], [False, 4, 0]]","[[1250, 50, 750, 50], [1250, 1146, 750, 50]]",[]
PX303Fg006_4X4_0X0_0_PX303Fg006_4X4_1X2_3,PX303Fg006_4X4_0X0_PX303Fg006_4X4_1X2,0,18,1,0,0,0,"[[False, 4, 0]]","[[0, 1114, 750, 50]]",[]
PX303Fg006_6X3_0X0_3_PX303Fg006_6X3_4X2_4,PX303Fg006_6X3_0X0_PX303Fg006_6X3_4X2,0,41,3,1,2,1,"[[False, 0, 0], [False, 2, 0], [False, 2, 3]]","[[750, 50, 1000, 50], [750, 706, 1000, 50], [750, 706, 1000, 806]]",[]
PX303Fg006_6X3_3X2_1_PX303Fg006_6X3_4X1_4,PX303Fg006_6X3_3X2_PX303Fg006_6X3_4X1,0,20,2,1,2,1,"[[False, 0, 0], [False, 4, 0]]","[[250, 1167, 1000, 50], [250, 50, 1000, 50]]",[]
PX303Fg006_4X3_1X0_0_PX303Fg006_4X3_3X1_1,PX303Fg006_4X3_1X0_PX303Fg006_4X3_3X1,0,41,2,0,2,1,"[[False, 4, 0], [False, 4, 4]]","[[0, 1180, 250, 50], [0, 1180, 250, 1111]]",[]
PX303Fg006_5X3_1X2_5_PX303Fg006_5X3_4X0_2,PX303Fg006_5X3_1X2_PX303Fg006_5X3_4X0,0,42,2,1,2,1,"[[False, 0, 0], [False, 4, 0]]","[[1250, 1146, 500, 50], [1250, 50, 500, 50]]",[]
PX303Fg006_6X3_3X1_2_PX303Fg006_6X3_4X0_3,PX303Fg006_6X3_3X1_PX303Fg006_6X3_4X0,0,15,2,0,2,1,"[[False, 4, 0], [False, 4, 4]]","[[500, 1082, 750, 50], [500, 1082, 750, 1017]]",[]
PX303Fg006_5X3_2X2_2_PX303Fg006_5X3_3X2_1,PX303Fg006_5X3_2X2_PX303Fg006_5X3_3X2,0,68,4,2,6,3,"[[False, 3, 0], [False, 3, 0], [False, 3, 0], [False, 3, 4]]","[[500, 863, 250, 1038], [500, 863, 250, 50], [580, 863, 330, 50], [670, 863, 420, 50]]",[]
PX303Fg006_5X4_3X2_1_PX303Fg006_5X4_4X2_1,PX303Fg006_5X4_3X2_PX303Fg006_5X4_4X2,0,14,1,1,0,0,"[[False, 0, 0]]","[[250, 50, 250, 50]]",[]
PX303Fg006_5X4_0X1_2_PX303Fg006_5X4_1X3_3,PX303Fg006_5X4_0X1_PX303Fg006_5X4_1X3,0,24,1,0,0,0,"[[False, 3, 0]]","[[500, 755, 750, 50]]",[]
PX303Fg006_5X4_1X0_2_PX303Fg006_5X4_3X0_0,PX303Fg006_5X4_1X0_PX303Fg006_5X4_3X0,0,21,2,0,2,1,"[[False, 3, 0], [False, 3, 4]]","[[500, 894, 0, 50], [500, 894, 0, 1052]]",[]
PX303Fg006_5X4_3X2_1_PX303Fg006_5X4_4X3_2,PX303Fg006_5X4_3X2_PX303Fg006_5X4_4X3,0,10,1,0,0,0,"[[False, 0, 3]]","[[250, 50, 500, 934]]",[]
PX303Fg006_4X4_2X1_2_PX303Fg006_4X4_3X0_3,PX303Fg006_4X4_2X1_PX303Fg006_4X4_3X0,0,9,1,0,0,0,"[[False, 6, 4]]","[[500, 1562, 750, 1144]]",[]
PX303Fg006_5X4_2X0_0_PX303Fg006_5X4_4X3_0,PX303Fg006_5X4_2X0_PX303Fg006_5X4_4X3,0,25,1,0,0,0,"[[False, 4, 0]]","[[0, 1060, 0, 50]]",[]
PX303Fg006_4X3_0X2_3_PX303Fg006_4X3_3X0_3,PX303Fg006_4X3_0X2_PX303Fg006_4X3_3X0,0,53,1,0,0,0,"[[False, 4, 4]]","[[750, 1094, 750, 1177]]",[]
PX303Fg006_5X3_1X0_0_PX303Fg006_5X3_2X0_3,PX303Fg006_5X3_1X0_PX303Fg006_5X3_2X0,1,35,4,3,6,3,"[[False, 0, 0], [False, 3, 0], [False, 3, 0], [False, 3, 0]]","[[0, 951, 750, 50], [0, 50, 750, 50], [80, 951, 830, 50], [170, 951, 920, 50]]",[]
PX303Fg006_6X3_1X0_3_PX303Fg006_6X3_5X1_5,PX303Fg006_6X3_1X0_PX303Fg006_6X3_5X1,0,49,1,0,0,0,"[[False, 3, 2]]","[[750, 773, 1250, 636]]",[]
PX303Fg006_5X4_0X1_2_PX303Fg006_5X4_4X0_1,PX303Fg006_5X4_0X1_PX303Fg006_5X4_4X0,0,25,2,0,2,1,"[[False, 3, 0], [False, 3, 3]]","[[500, 755, 250, 859], [500, 755, 250, 50]]",[]
PX303Fg006_6X4_1X0_0_PX303Fg006_6X4_4X1_2,PX303Fg006_6X4_1X0_PX303Fg006_6X4_4X1,0,7,1,1,0,0,"[[False, 0, 0]]","[[0, 50, 500, 50]]",[]
PX303Fg006_5X4_3X2_2_PX303Fg006_5X4_4X3_1,PX303Fg006_5X4_3X2_PX303Fg006_5X4_4X3,0,10,1,0,0,0,"[[False, 0, 3]]","[[500, 50, 250, 934]]",[]
PX303Fg006_5X4_0X0_1_PX303Fg006_5X4_4X1_1,PX303Fg006_5X4_0X0_PX303Fg006_5X4_4X1,0,33,4,1,6,3,"[[False, 0, 0], [False, 0, 3], [False, 3, 0], [False, 3, 3]]","[[250, 50, 250, 50], [250, 867, 250, 50], [250, 867, 250, 811], [250, 50, 250, 811]]",[]
PX303Fg006_5X4_0X3_3_PX303Fg006_5X4_3X0_3,PX303Fg006_5X4_0X3_PX303Fg006_5X4_3X0,0,27,2,1,0,0,"[[False, 0, 0], [False, 2, 0]]","[[750, 50, 750, 50], [750, 675, 750, 50]]",[]
PX303Fg006_6X3_3X1_4_PX303Fg006_6X3_5X0_1,PX303Fg006_6X3_3X1_PX303Fg006_6X3_5X0,0,19,2,0,2,1,"[[False, 4, 0], [False, 4, 2]]","[[1000, 1082, 250, 50], [1000, 1082, 250, 667]]",[]
